id,total_len,nb_groups,len_groups,max_len_group,start_pos
logo_88,107,13,"[5, 5, 19, 9, 9, 13, 13, 8, 6, 5, 5, 5, 5]",19,"[P(10.882804870605469, 9.593950271606445), P(11.594809532165527, 9.593950271606445), P(13.77458667755127, 10.154147148132324), P(10.977335929870605, 10.18454647064209), P(9.094375610351562, 10.191266059875488), P(15.576452255249023, 10.191266059875488), P(17.918277740478516, 10.191266059875488), P(18.380582809448242, 10.569174766540527), P(11.216900825500488, 10.700851440429688), P(4.3809733390808105, 10.882064819335938), P(5.387806415557861, 10.882064819335938), P(6.394667625427246, 10.882064819335938), P(7.401501178741455, 10.882064819335938)]"
logo_90,113,13,"[6, 5, 5, 16, 15, 13, 9, 9, 6, 7, 5, 12, 5]",16,"[P(4.380863189697266, 8.1597900390625), P(8.397527694702148, 9.96035385131836), P(9.170003890991211, 9.96035385131836), P(11.901357650756836, 10.587152481079102), P(17.03238868713379, 10.594677925109863), P(13.70756721496582, 10.613224029541016), P(6.360166549682617, 10.613492012023926), P(8.37898063659668, 10.613492012023926), P(17.095821380615234, 11.020157814025879), P(8.725977897644043, 11.038703918457031), P(18.61147689819336, 13.82542610168457), P(10.873270034790039, 14.147157669067383), P(18.610401153564453, 14.518074989318848)]"
logo_9,135,15,"[6, 15, 12, 12, 8, 8, 10, 9, 11, 13, 5, 5, 8, 8, 5]",15,"[P(5.901895046234131, 10.476414680480957), P(11.279935836791992, 10.918828010559082), P(5.9698967933654785, 10.934416770935059), P(14.445908546447754, 10.934416770935059), P(5.9954304695129395, 11.303184509277344), P(14.471711158752441, 11.303184509277344), P(8.63486099243164, 11.39107608795166), P(10.444026947021484, 11.39107608795166), P(16.920576095581055, 11.39376449584961), P(18.313669204711914, 11.39376449584961), P(8.635129928588867, 11.710926055908203), P(13.065179824829102, 11.855798721313477), P(5.985217094421387, 12.128880500793457), P(14.461228370666504, 12.128880500793457), P(16.88429069519043, 12.312189102172852)]"
logo_92,429,37,"[5, 5, 26, 5, 5, 11, 6, 8, 22, 18, 18, 19, 18, 33, 12, 5, 5, 5, 5, 14, 5, 26, 12, 5, 5, 12, 19, 20, 20, 12, 12, 12, 4, 4, 5, 5, 6]",33,"[P(17.217041015625, 8.672490119934082), P(8.511221885681152, 10.62464714050293), P(11.056309700012207, 10.62464714050293), P(11.722349166870117, 10.630559921264648), P(12.065314292907715, 10.630559921264648), P(4.424674034118652, 10.700174331665039), P(4.645343780517578, 10.903372764587402), P(19.431529998779297, 10.905792236328125), P(12.258566856384277, 11.036687850952148), P(6.593199253082275, 11.036956787109375), P(5.633382797241211, 11.037225723266602), P(9.346324920654297, 11.037225723266602), P(12.803386688232422, 11.037225723266602), P(7.4148640632629395, 11.052277565002441), P(8.240021705627441, 11.070016860961914), P(6.694798946380615, 11.59306526184082), P(17.99059295654297, 12.0), P(5.793844699859619, 12.628410339355469), P(9.702190399169922, 12.628410339355469), P(11.573176383972168, 12.628410339355469), P(14.445639610290527, 12.628410339355469), P(5.125655174255371, 12.670877456665039), P(7.850826740264893, 13.040719985961914), P(10.600995063781738, 13.040719985961914), P(12.411772727966309, 13.040719985961914), P(15.346324920654297, 13.040719985961914), P(8.869775772094727, 13.04098892211914), P(13.455449104309082, 13.04098892211914), P(6.485150337219238, 13.041257858276367), P(5.522644519805908, 13.07404899597168), P(9.431259155273438, 13.07404899597168), P(14.174169540405273, 13.07404899597168), P(7.837118625640869, 13.22107219696045), P(15.332616806030273, 13.22107219696045), P(10.600995063781738, 13.234780311584473), P(12.411772727966309, 13.234780311584473), P(13.502487182617188, 13.24445629119873)]"
logo_91,416,37,"[91, 44, 4, 17, 5, 8, 5, 5, 6, 12, 12, 15, 13, 5, 13, 14, 6, 5, 5, 5, 5, 12, 16, 9, 13, 5, 5, 9, 14, 5, 5, 5, 5, 5, 5, 4, 4]",91,"[P(13.162210464477539, 8.05792236328125), P(13.14447021484375, 8.33127212524414), P(13.56484317779541, 8.507861137390137), P(17.260583877563477, 11.266361236572266), P(8.868431091308594, 11.33167552947998), P(4.381131172180176, 11.397257804870605), P(17.882274627685547, 11.417685508728027), P(18.21771240234375, 11.417685508728027), P(4.585405349731445, 11.577341079711914), P(6.070420742034912, 11.756887435913086), P(19.49200439453125, 11.756887435913086), P(6.88455867767334, 11.757156372070312), P(9.801102638244629, 11.757156372070312), P(8.8807954788208, 11.781615257263184), P(7.6250505447387695, 11.781883239746094), P(17.683643341064453, 11.78188419342041), P(6.9888458251953125, 12.323746681213379), P(13.338530540466309, 13.943690299987793), P(7.151727199554443, 13.984813690185547), P(11.292569160461426, 13.984813690185547), P(16.75957489013672, 13.984813690185547), P(5.694127082824707, 14.050664901733398), P(15.725844383239746, 14.412443161010742), P(9.55355453491211, 14.412444114685059), P(10.653407096862793, 14.412444114685059), P(12.419299125671387, 14.412444114685059), P(14.452896118164062, 14.412444114685059), P(17.84330177307129, 14.412444114685059), P(8.34834098815918, 14.412714004516602), P(7.164091110229492, 14.437171936035156), P(11.304932594299316, 14.437171936035156), P(16.771940231323242, 14.437171936035156), P(15.754335403442383, 14.568605422973633), P(12.419299125671387, 14.56860637664795), P(14.452896118164062, 14.56860637664795), P(9.549254417419434, 14.568875312805176), P(17.83926773071289, 14.568875312805176)]"
logo_94,1141,36,"[81, 86, 56, 376, 11, 126, 5, 5, 18, 9, 13, 13, 10, 13, 5, 11, 15, 8, 8, 7, 6, 115, 18, 19, 8, 8, 15, 13, 13, 12, 5, 5, 7, 5, 8, 8]",376,"[P(6.766563415527344, 8.056577682495117), P(7.576670169830322, 8.215965270996094), P(5.590915203094482, 8.451148986816406), P(8.587018013000488, 9.176051139831543), P(5.289611339569092, 9.704743385314941), P(5.829593181610107, 10.23343563079834), P(17.877975463867188, 12.209514617919922), P(18.195404052734375, 12.209783554077148), P(15.519421577453613, 12.444429397583008), P(12.612014770507812, 12.472919464111328), P(11.315413475036621, 12.475876808166504), P(18.85203742980957, 12.475876808166504), P(10.541325569152832, 12.476144790649414), P(13.413249969482422, 12.476144790649414), P(14.543745040893555, 12.476144790649414), P(16.776777267456055, 12.476144790649414), P(17.671281814575195, 12.476144790649414), P(11.521302223205566, 12.644940376281738), P(19.05819320678711, 12.644940376281738), P(10.476280212402344, 12.646284103393555), P(12.718720436096191, 12.703265190124512), P(8.936433792114258, 12.803789138793945), P(10.109394073486328, 14.448192596435547), P(16.907136917114258, 14.468351364135742), P(12.501007080078125, 14.472651481628418), P(15.26138973236084, 14.472651481628418), P(6.771401882171631, 14.490927696228027), P(8.339201927185059, 14.490927696228027), P(18.78806495666504, 14.490927696228027), P(4.693724155426025, 14.490928649902344), P(5.894637584686279, 14.490928649902344), P(11.101734161376953, 14.490928649902344), P(13.580970764160156, 14.490928649902344), P(17.911033630371094, 14.490928649902344), P(12.497244834899902, 14.693859100341797), P(15.257627487182617, 14.693859100341797)]"
logo_93,295,37,"[5, 8, 5, 17, 5, 8, 5, 5, 6, 12, 15, 13, 12, 13, 5, 14, 6, 5, 5, 5, 5, 13, 14, 9, 5, 5, 15, 9, 13, 5, 5, 5, 4, 4, 5, 5, 5]",17,"[P(11.688214302062988, 8.848273277282715), P(13.05899715423584, 10.275769233703613), P(12.169332504272461, 10.986964225769043), P(8.990727424621582, 12.00214958190918), P(7.27348518371582, 12.045693397521973), P(4.3814005851745605, 12.089235305786133), P(9.37723445892334, 12.102943420410156), P(9.600591659545898, 12.102943420410156), P(4.517672538757324, 12.209381103515625), P(5.47910213470459, 12.328988075256348), P(6.007256984710693, 12.328988075256348), P(7.867222309112549, 12.328988075256348), P(10.42171859741211, 12.328988075256348), P(6.473054885864258, 12.345383644104004), P(7.281817436218262, 12.345383644104004), P(9.24526309967041, 12.345383644104004), P(6.076602935791016, 12.7063570022583), P(15.338798522949219, 13.437172889709473), P(9.908883094787598, 13.460288047790527), P(13.594141006469727, 13.460288047790527), P(18.24942970275879, 13.460288047790527), P(8.659857749938965, 13.529095649719238), P(11.007660865783691, 13.830668449401855), P(12.011558532714844, 13.830668449401855), P(14.583524703979492, 13.830668449401855), P(16.32845115661621, 13.830668449401855), P(17.404651641845703, 13.830668449401855), P(19.1864013671875, 13.830668449401855), P(13.015186309814453, 13.830936431884766), P(9.908883094787598, 13.85190200805664), P(13.594141006469727, 13.85190200805664), P(18.24942970275879, 13.85190200805664), P(12.025803565979004, 14.003494262695312), P(19.200376510620117, 14.003494262695312), P(14.583524703979492, 14.014245986938477), P(16.32845115661621, 14.014245986938477), P(17.478565216064453, 14.014245986938477)]"
logo_97,294,37,"[5, 3, 17, 5, 5, 5, 8, 6, 17, 13, 12, 12, 14, 13, 5, 7, 6, 5, 5, 5, 5, 13, 14, 13, 9, 5, 5, 9, 15, 5, 5, 5, 4, 4, 5, 5, 5]",17,"[P(6.673834323883057, 9.33651351928711), P(8.721139907836914, 10.265689849853516), P(15.517807006835938, 10.302513122558594), P(13.41970157623291, 10.343098640441895), P(15.968284606933594, 10.362988471984863), P(16.306949615478516, 10.362988471984863), P(9.887649536132812, 10.407337188720703), P(10.117995262145996, 10.588227272033691), P(11.845989227294922, 10.688213348388672), P(14.18599796295166, 10.688213348388672), P(11.273754119873047, 10.688482284545898), P(17.31971549987793, 10.688482284545898), P(16.400753021240234, 10.70783519744873), P(12.395377159118652, 10.70810317993164), P(13.41970157623291, 10.70810317993164), P(8.878376960754395, 10.909957885742188), P(11.91506576538086, 11.163687705993652), P(15.810240745544434, 12.503024101257324), P(11.025400161743164, 12.52425765991211), P(14.276307106018066, 12.52425765991211), P(18.385433197021484, 12.52425765991211), P(9.907539367675781, 12.588496208190918), P(12.003762245178223, 12.869372367858887), P(13.78309440612793, 12.869373321533203), P(12.893428802490234, 12.869641304016113), P(15.152533531188965, 12.869641304016113), P(16.686737060546875, 12.869641304016113), P(19.21247100830078, 12.869641304016113), P(17.643596649169922, 12.86991024017334), P(11.025400161743164, 12.889262199401855), P(14.276307106018066, 12.889262199401855), P(18.385433197021484, 12.889262199401855), P(12.906599044799805, 13.03091049194336), P(19.225643157958984, 13.03091049194336), P(15.152533531188965, 13.0405855178833), P(16.686737060546875, 13.0405855178833), P(17.712942123413086, 13.040586471557617)]"
logo_98,299,38,"[4, 5, 17, 5, 5, 5, 8, 6, 13, 17, 12, 12, 14, 13, 5, 6, 6, 5, 5, 5, 5, 5, 13, 14, 13, 9, 5, 5, 9, 15, 5, 5, 5, 4, 4, 5, 5, 5]",17,"[P(6.667652130126953, 8.149038314819336), P(6.667383670806885, 9.290552139282227), P(15.517807006835938, 10.256282806396484), P(13.41970157623291, 10.297137260437012), P(15.968284606933594, 10.316758155822754), P(16.306949615478516, 10.316758155822754), P(9.887649536132812, 10.361106872558594), P(10.117995262145996, 10.541996955871582), P(14.18599796295166, 10.641983032226562), P(11.845989227294922, 10.642251968383789), P(11.273754119873047, 10.642520904541016), P(17.31971549987793, 10.642520904541016), P(16.400753021240234, 10.661873817443848), P(12.395377159118652, 10.662141799926758), P(13.41970157623291, 10.662141799926758), P(11.91506576538086, 11.117725372314453), P(4.420373916625977, 11.278725624084473), P(5.526138782501221, 12.058728218078613), P(15.810510635375977, 12.456793785095215), P(11.025400161743164, 12.47829532623291), P(14.276307106018066, 12.47829532623291), P(18.385433197021484, 12.47829532623291), P(9.907539367675781, 12.542533874511719), P(12.00403118133545, 12.823410034179688), P(13.78309440612793, 12.823410987854004), P(12.893428802490234, 12.823678970336914), P(15.152802467346191, 12.823678970336914), P(16.686737060546875, 12.823678970336914), P(19.21247100830078, 12.823678970336914), P(17.643596649169922, 12.82394790649414), P(11.025400161743164, 12.843299865722656), P(14.276307106018066, 12.843299865722656), P(18.385433197021484, 12.843299865722656), P(12.906599044799805, 12.984679222106934), P(19.225643157958984, 12.984679222106934), P(15.152802467346191, 12.994624137878418), P(16.686737060546875, 12.994624137878418), P(17.712942123413086, 12.994624137878418)]"
logo_96,463,32,"[4, 27, 5, 5, 17, 19, 14, 19, 33, 13, 24, 19, 19, 6, 6, 6, 4, 17, 5, 5, 18, 32, 13, 23, 27, 13, 16, 13, 27, 5, 5, 4]",33,"[P(5.76159143447876, 9.227791786193848), P(4.565515041351318, 9.628276824951172), P(15.893563270568848, 10.952022552490234), P(16.196748733520508, 10.952022552490234), P(13.2616605758667, 11.24714469909668), P(9.938180923461914, 11.263002395629883), P(7.227792263031006, 11.26327133178711), P(8.309905052185059, 11.26327133178711), P(10.806880950927734, 11.26327133178711), P(12.101061820983887, 11.26327133178711), P(14.519285202026367, 11.26327133178711), P(15.534204483032227, 11.26327133178711), P(16.787260055541992, 11.26327133178711), P(7.629350662231445, 11.335304260253906), P(8.714689254760742, 11.335304260253906), P(17.19231414794922, 11.335304260253906), P(9.971240997314453, 11.440398216247559), P(11.962910652160645, 12.958473205566406), P(13.804865837097168, 12.95901107788086), P(16.10858917236328, 12.95901107788086), P(17.361915588378906, 12.95901107788086), P(7.22456693649292, 12.974868774414062), P(8.441876411437988, 12.974868774414062), P(9.145276069641113, 12.974868774414062), P(10.420642852783203, 12.974868774414062), P(12.609864234924316, 12.974868774414062), P(14.557184219360352, 12.974868774414062), P(18.134660720825195, 12.974868774414062), P(18.84612274169922, 12.974868774414062), P(13.804865837097168, 13.034000396728516), P(16.10858917236328, 13.034000396728516), P(5.8416876792907715, 14.545894622802734)]"
logo_95,1205,41,"[81, 86, 56, 376, 11, 126, 17, 5, 5, 5, 10, 7, 17, 19, 16, 13, 5, 13, 19, 115, 6, 13, 5, 5, 5, 12, 32, 19, 16, 5, 5, 5, 13, 13, 7, 7, 7, 7, 5, 8, 8]",376,"[P(17.007122039794922, 7.569143772125244), P(17.89974594116211, 7.744657516479492), P(15.711599349975586, 8.004032135009766), P(19.013036727905273, 8.802848815917969), P(15.379653930664062, 9.385566711425781), P(15.974466323852539, 9.96801471710205), P(11.39443588256836, 11.901357650756836), P(8.91089916229248, 11.912108421325684), P(11.95591926574707, 11.964789390563965), P(12.419029235839844, 11.964790344238281), P(4.382743835449219, 12.002150535583496), P(4.689692497253418, 12.24996566772461), P(7.818304061889648, 12.370918273925781), P(9.768311500549316, 12.373067855834961), P(12.010751724243164, 12.375218391418457), P(5.865609645843506, 12.377368927001953), P(9.053622245788574, 12.377368927001953), P(13.17564868927002, 12.377368927001953), P(6.881601810455322, 12.37951946258545), P(19.397930145263672, 12.800430297851562), P(6.9560546875, 13.035614013671875), P(11.977960586547852, 14.379789352416992), P(5.896788597106934, 14.388389587402344), P(10.016664505004883, 14.388389587402344), P(15.025400161743164, 14.388389587402344), P(4.696412086486816, 14.478429794311523), P(14.6058349609375, 14.816289901733398), P(9.149578094482422, 14.849079132080078), P(6.611745834350586, 14.8514986038208), P(6.038973331451416, 14.853649139404297), P(10.15911865234375, 14.853649139404297), P(15.167854309082031, 14.853649139404297), P(8.039779663085938, 14.856067657470703), P(15.935493469238281, 14.856067657470703), P(10.931595802307129, 14.858217239379883), P(12.840210914611816, 14.858217239379883), P(8.044079780578613, 15.070554733276367), P(15.939793586730957, 15.070554733276367), P(14.031448364257812, 15.075392723083496), P(10.935626983642578, 15.075661659240723), P(12.844510078430176, 15.075661659240723)]"
logo_99,294,37,"[5, 5, 5, 17, 5, 5, 5, 8, 6, 13, 17, 12, 12, 13, 5, 14, 6, 5, 5, 5, 5, 13, 13, 9, 9, 5, 5, 14, 15, 5, 5, 5, 4, 4, 5, 5, 5]",17,"[P(5.684719562530518, 9.008063316345215), P(9.908077239990234, 9.477087020874023), P(6.897191524505615, 10.92554759979248), P(15.2630033493042, 11.167987823486328), P(12.974869728088379, 11.209112167358398), P(15.776912689208984, 11.229001998901367), P(16.116113662719727, 11.229001998901367), P(9.188549995422363, 11.273350715637207), P(9.418895721435547, 11.454239845275879), P(13.804327964782715, 11.554494857788086), P(11.274291038513184, 11.554764747619629), P(10.63889217376709, 11.555032730102539), P(17.192583084106445, 11.555032730102539), P(11.88684368133545, 11.574654579162598), P(12.974869728088379, 11.574654579162598), P(15.651660919189453, 11.574654579162598), P(11.343637466430664, 12.030506134033203), P(15.556243896484375, 13.472517013549805), P(10.390270233154297, 13.493751525878906), P(13.89517593383789, 13.493751525878906), P(18.32200050354004, 13.493751525878906), P(9.208171844482422, 13.557990074157715), P(13.338798522949219, 13.839134216308594), P(12.385702133178711, 13.83940315246582), P(19.21274185180664, 13.83940315246582), P(14.835103034973145, 13.839404106140137), P(16.496170043945312, 13.839404106140137), P(11.432334899902344, 13.839672088623047), P(17.516735076904297, 13.839941024780273), P(10.390270233154297, 13.859292984008789), P(13.89517593383789, 13.859292984008789), P(18.32200050354004, 13.859292984008789), P(12.398871421813965, 14.000941276550293), P(19.22591209411621, 14.000941276550293), P(17.586078643798828, 14.01061725616455), P(14.835103034973145, 14.010886192321777), P(16.496170043945312, 14.010886192321777)]"
