"alias","logo","path_0","path_1","path_2","path_3","path_4","path_5","path_6","path_7","time"
"Löschen","path/logo_426_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461306, nanoseconds=498000000)"
"rebecca","path/logo_28_path_full.svg","false","true","false","false","false","false","false","false",""
"Jan B.","path/logo_248_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617453491, nanoseconds=921000000)"
"Lena","path/logo_132_path_full.svg","true","true","false","false","true","false","false","false",""
"Löschen","path/logo_302_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461135, nanoseconds=617000000)"
"Sarah_240321","path/logo_54_path_full.svg","true","false","false","false","false","false","false","false",""
"Jan B.","path/logo_202_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617452809, nanoseconds=731000000)"
"Julia","path/logo_65_path_full.svg","true","true","false","false","true","false","false","false",""
"rebecca","path/logo_80_path_full.svg","true","true","true","true","false","false","false","false",""
"Tim_Harry","path/logo_9_path_full.svg","true","true","false","false","false","false","false","false",""
"Jan B.","path/logo_296_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617453931, nanoseconds=728000000)"
"Sarah","path/logo_375_path_full.svg","false","false","false","false","false","false","true","false","Timestamp(seconds=1617454025, nanoseconds=43000000)"
"Ramo","path/logo_106_path_full.svg","true","true","false","false","false","false","true","false",""
"Jani","path/logo_33_path_full.svg","true","true","false","false","false","false","false","false",""
"Jakob","path/logo_356_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617450708, nanoseconds=76000000)"
"Tim","path/logo_421_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617454064, nanoseconds=330000000)"
"Kikipu","path/logo_98_path_full.svg","true","false","true","false","false","false","false","false",""
"Jonathan","path/logo_210_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617451546, nanoseconds=886000000)"
"Jonathan","path/logo_410_path_full.svg","true","true","true","false","false","false","false","true","Timestamp(seconds=1617453019, nanoseconds=566000000)"
"Jan B.","path/logo_355_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617454341, nanoseconds=898000000)"
"Sarah_240321","path/logo_37_path_full.svg","true","false","false","false","false","false","false","false",""
"Jonas","path/logo_7_path_full.svg","false","false","false","false","false","false","false","false",""
"Löschen","path/logo_326_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461188, nanoseconds=922000000)"
"Tim","path/logo_1_path_full.svg","true","true","false","false","false","false","false","false",""
"Jakob","path/logo_192_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617450186, nanoseconds=456000000)"
"TestJani","path/logo_90_path_full.svg","false","false","false","false","false","false","true","false",""
"Jakob","path/logo_383_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617450781, nanoseconds=924000000)"
"Sarah","path/logo_278_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617453664, nanoseconds=935000000)"
"Löschen","path/logo_198_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617460793, nanoseconds=803000000)"
"Tim","path/logo_346_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617453538, nanoseconds=984000000)"
"Jakob","path/logo_13_path_full.svg","true","true","false","false","false","false","false","false",""
"Kikipu","path/logo_10_path_full.svg","true","false","false","false","false","false","false","false",""
"Kikipu","path/logo_110_path_full.svg","true","true","true","true","true","true","false","false",""
"Löschen","path/logo_400_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461280, nanoseconds=953000000)"
"Jan B.","path/logo_288_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617453854, nanoseconds=519000000)"
"Jani","path/logo_5_path_full.svg","true","false","false","false","false","false","false","false",""
"Niklas","path/logo_96_path_full.svg","true","true","false","false","false","false","false","false",""
"Jonathan","path/logo_345_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617452663, nanoseconds=56000000)"
"rebecca","path/logo_138_path_full.svg","false","true","true","false","false","false","true","false",""
"Löschen","path/logo_297_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461116, nanoseconds=950000000)"
"Jonathan","path/logo_132_path_full.svg","true","true","true","true","true","true","true","false",""
"Niklas","path/logo_162_path_full.svg","true","true","false","false","false","false","false","false",""
"Jonathan","path/logo_2_path_full.svg","true","true","true","true","true","true","true","false",""
"Jonathan","path/logo_230_path_full.svg","true","false","true","false","false","false","false","false","Timestamp(seconds=1617451693, nanoseconds=905000000)"
"Jonathan","path/logo_108_path_full.svg","true","true","true","true","true","true","true","true",""
"rebecca","path/logo_162_path_full.svg","true","true","false","false","false","false","false","false",""
"Tim","path/logo_373_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617453677, nanoseconds=816000000)"
"Lena","path/logo_127_path_full.svg","false","false","false","false","false","false","false","false",""
"Tim_Harry","path/logo_34_path_full.svg","true","false","false","false","false","false","false","false",""
"Tim_Harry","path/logo_36_path_full.svg","true","false","false","false","false","false","false","false",""
"Sarah_240321","path/logo_97_path_full.svg","true","true","false","false","false","false","false","false",""
"Tim","path/logo_211_path_full.svg","true","true","true","false","false","false","false","false","Timestamp(seconds=1617452856, nanoseconds=60000000)"
"Jonathan","path/logo_59_path_full.svg","true","false","false","false","false","false","false","false",""
"Löschen","path/logo_435_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461314, nanoseconds=84000000)"
"Jakob","path/logo_238_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617450350, nanoseconds=350000000)"
"Löschen","path/logo_226_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617460954, nanoseconds=754000000)"
"Jakob","path/logo_217_path_full.svg","true","true","true","false","false","false","false","false","Timestamp(seconds=1617450281, nanoseconds=837000000)"
"Niklas","path/logo_163_path_full.svg","true","true","false","false","false","false","false","false",""
"Julia","path/logo_13_path_full.svg","false","true","false","false","false","false","false","false",""
"Jakob","path/logo_299_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617450520, nanoseconds=813000000)"
"Kikipu","path/logo_93_path_full.svg","true","true","true","false","false","false","false","false",""
"Tim_Harry","path/logo_173_path_full.svg","true","false","false","false","false","false","false","false",""
"Tim_Harry","path/logo_137_path_full.svg","true","true","true","true","true","true","true","false",""
"Kikipu","path/logo_80_path_full.svg","false","false","false","false","false","true","true","true",""
"Jonathan","path/logo_220_path_full.svg","true","true","true","true","true","true","true","true","Timestamp(seconds=1617451612, nanoseconds=185000000)"
"Jakob","path/logo_148_path_full.svg","true","true","true","false","false","false","false","false",""
"Jakob","path/logo_287_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617450476, nanoseconds=92000000)"
"rebecca","path/logo_164_path_full.svg","true","true","false","false","false","false","false","false",""
"Jonathan","path/logo_188_path_full.svg","true","false","false","false","false","false","false","false",""
"Niklas","path/logo_56_path_full.svg","true","true","false","false","true","false","false","false",""
"Jani","path/logo_108_path_full.svg","true","true","true","false","false","false","false","false",""
"Jonas","path/logo_4_path_full.svg","false","false","false","false","false","false","false","false",""
